post_id,text,time,shared_text,likes,comments,shares,post_url,link,like,love,wow,haha,sorry,anger,w3_fb_url
10163458537495080,A man everyone could look up to. 💪🏼,2020-04-17 19:00:00,,120,2,6,https://m.facebook.com/story.php?story_fbid=10163458537495080&id=44784315079,,101,19,0,0,0,0,https://www.facebook.com/westbromwichalbionofficial/posts/10163458537495080
10163451791985080,🙌🏼 𝑻𝑯𝑬 𝑴𝑨𝑵 🙌🏼,2020-04-17 17:00:00,,415,3,27,https://m.facebook.com/story.php?story_fbid=10163451791985080&id=44784315079,,346,69,0,0,0,0,https://www.facebook.com/westbromwichalbionofficial/posts/10163451791985080
10163457329680080,There's been some spectacular strikes over the years at The Hawthorns. This one is right up there with the very best. 💥,2020-04-17 15:30:01,,486,69,86,https://m.facebook.com/story.php?story_fbid=10163457329680080&id=44784315079,,394,89,3,0,0,0,https://www.facebook.com/westbromwichalbionofficial/posts/10163457329680080
10163457354950080,One word to describe Cyrille. Comment below ⬇️💬,2020-04-17 12:47:07,,389,125,21,https://m.facebook.com/story.php?story_fbid=10163457354950080&id=44784315079,,343,45,0,0,1,0,https://www.facebook.com/westbromwichalbionofficial/posts/10163457354950080
10163451486065080,"Pace. Power. Poise.
Cyrille Regis had it all. An exceptional player. One of the finest to grace The Hawthorns. 😍",2020-04-17 11:30:00,,1470,132,465,https://m.facebook.com/story.php?story_fbid=10163451486065080&id=44784315079,,1131,334,2,0,2,1,https://www.facebook.com/westbromwichalbionofficial/posts/10163451486065080
10163451337810080,"⭐️✨ 𝑳𝑬𝑮𝑬𝑵𝑫 𝑫𝑨𝒀𝑺 ✨⭐️
Not just a thrilling star, but a pioneering figure who left us with more than just his captivating displays by which to remember him.
His legacy continues to thrive. It is of course the great, Cyrille Regis. 💙
Stay tuned to wba.co.uk throughout Friday.",2020-04-17 09:45:00,,551,44,27,https://m.facebook.com/story.php?story_fbid=10163451337810080&id=44784315079,http://wba.co.uk/,464,87,0,0,0,0,https://www.facebook.com/westbromwichalbionofficial/posts/10163451337810080
10163444483175080,"Introducing 𝟫𝟢s at 𝟫! 🎬🍿
A classic game from the 1990s at 9pm, twice a week. Kicking things off. Our Play-Off semi-final second leg against Swansea City.
Sponsored by Marc Darcy.",2020-04-16 22:00:01,,482,145,72,https://m.facebook.com/story.php?story_fbid=10163444483175080&id=44784315079,,386,94,2,0,0,0,https://www.facebook.com/westbromwichalbionofficial/posts/10163444483175080
10163451697575080,Semi Ajayi hosted a live Q&A session on his Instagram account earlier this week. Check out some of his best and most interesting answers... 💬😎,2020-04-16 18:30:00,,627,20,16,https://m.facebook.com/story.php?story_fbid=10163451697575080&id=44784315079,,549,78,0,0,0,0,https://www.facebook.com/westbromwichalbionofficial/posts/10163451697575080
10163451069170080,"You're never too young to join the #AlbionFamily 😁
We've teamed up with a West Midland NHS Trust to set up temporary maternity clinics at The Hawthorns.
WBA.CO.UK
Hawthorns to host temporary maternity clinics",2020-04-16 15:30:49,"WBA.CO.UK
Hawthorns to host temporary maternity clinics",1096,88,306,https://m.facebook.com/story.php?story_fbid=10163451069170080&id=44784315079,https://www.wba.co.uk/news/2020/april/hawthorns-to-host-temporary-maternity-clinics/,895,198,3,0,0,0,https://www.facebook.com/westbromwichalbionofficial/posts/10163451069170080
10163450266145080,The Brazilian boy Matheus Pereira rocking the 𝟐𝟎𝟏𝟏/𝟏𝟐 look. 🇧🇷🔥,2020-04-16 12:19:52,,645,20,17,https://m.facebook.com/story.php?story_fbid=10163450266145080&id=44784315079,,589,56,0,0,0,0,https://www.facebook.com/westbromwichalbionofficial/posts/10163450266145080
